placeId,fix,field,before,after,reason
P358,FIX43,activityAccess,CONDITIONAL,UNAVAILABLE,공식 휠체어 코스 목록 밖 + 통행 장애 명시 — 시설접근 파생 PARTIAL 정정
P358,FIX43,recommendForMobility,Y,N,공식 휠체어 코스 목록 밖 + 통행 장애 명시 — 시설접근 파생 PARTIAL 정정
P358,FIX43,accessVerdictReason,시설접근 기준 판정 — 활동참여 개별 근거 미확보,시설접근 조건부 / 활동참여 불가 — 올레 7코스 — 제주올레 공식 휠체어 코스 10개 목록 밖. 단차와 계단이 있어 휠체어 통행 불가,판정 근거 명문화
P358,FIX43,partialReason,(공백),[FIX43] 올레 7코스 — 제주올레 공식 휠체어 코스 10개 목록 밖. 단차와 계단이 있어 휠체어 통행 불가,판정 근거
P358,FIX43,mobilityCaveat,(공백),올레 7코스는 단차와 계단이 포함되어 있어 휠체어로 코스를 이용하시기는 어렵습니다. 서귀포 시내 구간의 개별 지점 접근성은 별도로 확인해 주세요,서비스 안내 문구
P358,FIX43,verifyNote,(공백),제주올레 공식 코스정보에 무장애 구간 표기 없음(2026-08 확인). 기존 PARTIAL 은 시설접근 기준에서 파생된 값으로 코스 통행 실측이 아니었음,검증 근거
P358,FIX43,correctionHistory,(공백),"FIX43: 시설접근 파생 PARTIAL 정정 — 휠체어 축 NONE, 활동참여 UNAVAILABLE",이력
P884,FIX43,disabledToilet,UNKNOWN,FULL,열린관광 무장애 편의정보 반영 및 여객선 모순 명시
P884,FIX43,routeCondition,단차 없음+휠체어 접근 가능,단차 없음+휠체어 접근 가능+인도 없는 마을 안길 차량 주의,열린관광 무장애 편의정보 반영 및 여객선 모순 명시
P884,FIX43,mobilityCaveat,"가파도 4.2km 순환 코스는 완만한 경사로 전 구간 휠체어 통행이 가능합니다. 가파도행 여객선 승하선이 실제 제약입니다. 접이식 수동휠체어는 선적이 가능하나 전동휠체어는 선적이 불가한 것으로 안내되므로, 전동휠체어를 이용하시면 운항사에 반드시 사전 확인하시기 바랍니다(마라도가파도정기여객선 운진항). 섬 안 4.2km 순환 구간은 완만하고 포장·평탄한 구간이 많아 휠체어 통행이 가능하나 일부 노면이 고르지 않아 동행자 보조를 권장합니다. 장애인화장실은 미확인 상태입니다","가파도 4.2km 순환 코스는 완만한 경사로 전 구간 휠체어 통행이 가능하고, 섬 안에 장애인 전용주차 2면과 장애인 화장실이 있습니다. 다만 인도가 따로 없는 마을 안길에서는 차량 통행에 주의해 주세요. 가장 중요한 제약은 가파도행 여객선입니다. 접이식 수동휠체어는 선적이 가능하나 전동휠체어는 선적이 불가한 것으로 안내됩니다. 섬 안은 전동 이동보조기구로 다니기 좋다고 안내되어 있으나 배에 실을 수 없으면 도달하실 수 없으니, 전동휠체어나 전동스쿠터를 이용하시면 출발 전 반드시 운항사에 확인해 주시기 바랍니다(마라도가파도정기여객선 운진항)",열린관광 무장애 편의정보 반영 및 여객선 모순 명시
P884,FIX43,activityEvidence,제주올레 공식 코스정보 — 총 4.2km · 소요 1~2시간 · 난이도 하 · 완만한 경사로 전 구간 휠체어 이용 가능. 운진항 대합실 장애인 주차구역·화장실 및 휠체어 접근 통로 안내. 여객선 접이식 수동휠체어 선적 가능 / 전동휠체어 선적 불가 안내,"제주올레 공식 코스정보 — 4.2km · 1~2시간 · 난이도 하 · 완만한 경사, 전 구간 휠체어 이용 가능. 한국관광공사 열린관광 무장애 편의정보(가파도) — 장애인 전용주차 2대, 주출입구까지 약 220m, 상시 개방형 출입통로(넓음, 휠체어·전동스쿠터 진입 쉬움), 장애인 화장실 있음. 지형 보완 — 인도 없는 마을 안길 차량 통행 주의. 여객선: 접이식 수동휠체어 선적 가능 / 전동휠체어 선적 불가 안내",열린관광 무장애 편의정보 반영 및 여객선 모순 명시
P884,FIX43,sourceCheckUrl,https://easyjeju.net · https://www.jejuolle.org/trail#/road/10_1 (공식 코스정보) · https://wonderfulis.co.kr (마라도가파도정기여객선),https://easyjeju.net · https://www.jejuolle.org/trail#/road/10_1 (공식 코스정보) · https://access.visitkorea.or.kr (열린관광 가파도 cotId=e3a53bc7) · https://www.jejudatahub.net · https://wonderfulis.co.kr (마라도가파도정기여객선),열린관광 무장애 편의정보 반영 및 여객선 모순 명시
P884,FIX43,verifyNote,"제주올레 공식 코스정보로 확인(2026-08) — 4.2km · 1~2시간 · 난이도 하 · 완만한 경사로 전 구간 휠체어 이용 가능. 제주올레 공식 휠체어 코스 10개 중 유일한 '전 구간' 코스이며, 나머지 9개(01·04·05·06·08·10·12·14·17)는 구간 한정. 이지제주올레 개정판(2022.07)의 '휠체어구간' 목록에 없는 이유는 잘라낼 구간이 없기 때문. ※ 여객선 휠체어 선적 조건은 2차 안내자료 기준 — 운영사 공식 FAQ 원문 미확보",제주올레 공식 코스정보로 확인(2026-08) — 전 구간 휠체어 이용 가능. 제주올레 공식 휠체어 코스 10개 중 유일한 '전 구간' 코스이며 나머지 9개는 구간 한정. 현지 편의시설은 한국관광공사 열린관광 무장애 편의정보로 확인. ※ 모순 주의: 현지는 '전동스쿠터 진입 쉬움'이나 여객선은 전동휠체어 선적 불가 — 섬 안 이동은 가능하나 도달이 막히는 구조이므로 반드시 함께 안내할 것. ※ 출처 구분: 제공된 여객선 무장애 편의정보(출입구 경사로·선내 장애인 화장실)는 '마라도' 여객선 건임. 운진항 출항·운항사가 겹쳐도 선박이 다르면 사양이 다르므로 가파도행은 별도 확인 필요,열린관광 무장애 편의정보 반영 및 여객선 모순 명시
P884,FIX43,correctionHistory,"nan | FIX28: Activity 축 모순 해소 | FIX37: 난이도 오기재 정정, UNAVAILABLE→CONDITIONAL | FIX42: 공식 휠체어 코스 10개 체계 등재 — 전 구간 코스","nan | FIX28: Activity 축 모순 해소 | FIX37: 난이도 오기재 정정, UNAVAILABLE→CONDITIONAL | FIX42: 공식 휠체어 코스 10개 체계 등재 — 전 구간 코스 | FIX43: 열린관광 편의정보 반영, 여객선 모순 명시",열린관광 무장애 편의정보 반영 및 여객선 모순 명시
