placeId,fix,field,before,after,reason
P051,FIX74,mobilityCaveat,(공백),모래사장이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(백사장/모래길+휠체어 접근 가능) 에서 생성
P053,FIX74,mobilityCaveat,(공백),모래사장이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장도로+백사장/모래길+휠체어 접근 가능) 에서 생성
P054,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오,routeCondition(비포장+노면 요철+휠체어 접근 가능+동행보조 필요) 에서 생성
P060,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장도로+방파제/물놀이 구간 접근 제한+휠체어 접근 가능) 에서 생성
P061,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오시길 권해 드립니다.,routeCondition(비포장+흙길+동행보조 필요) 에서 생성
P066,FIX74,mobilityCaveat,(공백),모래사장이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장도로+폭 좁은 구간 있음+백사장/모래길+휠체어 접근 가능) 에서 생성
P069,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오,routeCondition(포장도로+흙길+휠체어 접근 가능+동행보조 필요) 에서 생성
P074,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 계단이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확,routeCondition(포장도로+계단 있음+일부 구간 접근 제한+휠체어 접근 가능) 에서 생성
P077,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 계단이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확,routeCondition(포장도로+계단 있음+일부 구간 접근 제한+휠체어 접근 가능) 에서 생성
P079,FIX74,mobilityCaveat,(공백),계단이 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오시길 권해 드립니다.,routeCondition(계단 있음+차량 접근 가능+동행보조 필요) 에서 생성
P084,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장도로+일부 구간 접근 제한+휠체어 접근 가능) 에서 생성
P085,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(비포장+오름 탐방로) 에서 생성
P090,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오,routeCondition(비포장+초지/목장길+휠체어 접근 가능+동행보조 필요) 에서 생성
P091,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(실내시설+일부 체험 접근 제한+휠체어 접근 가능) 에서 생성
P094,FIX74,mobilityCaveat,(공백),모래사장이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장도로+백사장/모래길+폭 좁은 구간 있음+휠체어 접근 가능) 에서 생성
P099,FIX74,mobilityCaveat,(공백),"비포장 구간, 모래사장이 있습니다. 바닥이 미끄러울 수 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(비포장+모래길+용암암반+미끄럼 위험 있음+휠체어 접근 어려움) 에서 생성
P102,FIX74,mobilityCaveat,(공백),"계단, 모래사장이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(계단 있음+모래길+휠체어 접근 어려움) 에서 생성
P104,FIX74,mobilityCaveat,(공백),계단이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장도로+해안산책로+일부 진입로 계단 있음+휠체어 접근 가능) 에서 생성
P105,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장도로+일부 체험 접근 제한) 에서 생성
P106,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장도로+비포장+휠체어 접근 가능) 에서 생성
P109,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오시길 권해 드립니다.,routeCondition(포장도로+낙타 탑승 보조 필요+일부 체험 접근 제한) 에서 생성
P115,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 계단, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(포장도로+비포장+좁은 관람로/계단 있음+일부 구간 접근 제한) 에서 생성
P119,FIX74,mobilityCaveat,(공백),계단이 있습니다. 바닥이 미끄러울 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(실내 물길+계단 있음+미끄럼 위험 있음+휠체어/유모차 출입 불가) 에서 생성
P122,FIX74,mobilityCaveat,(공백),"단차, 고르지 않은 노면, 판석 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(포장도로+단차/턱 있음+판석/돌길+노면 불량) 에서 생성
P125,FIX74,mobilityCaveat,(공백),"단차, 모래사장이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(모래길+낮은 턱 있음+휠체어 접근 가능) 에서 생성
P126,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오,routeCondition(해안도로+비포장/돌길+휠체어 접근 가능+동행보조 필요) 에서 생성
P127,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오시길 권해 드립니다.,routeCondition(비포장+농로/흙길+동행보조 필요) 에서 생성
P129,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(비포장+숲길+오름 탐방로) 에서 생성
P130,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(비포장+숲길+오름 탐방로) 에서 생성
P136,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(비포장+좁은 골목/신당 접근로+휠체어 접근 확인 필요) 에서 생성
P138,FIX74,mobilityCaveat,(공백),고르지 않은 노면이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함,routeCondition(포장도로+일부 단차/노면 불량+휠체어 접근 가능+동행보조 필요) 에서 생성
P139,FIX74,mobilityCaveat,(공백),계단이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오시길 권,routeCondition(포장도로+새섬 구간 계단/돌길 있음+동행보조 필요+휠체어 접근 가능) 에서 생성
P144,FIX74,mobilityCaveat,(공백),"계단, 단차이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(계단 있음+정낭/단차 있음+초가 진입 제한+휠체어 접근 어려움) 에서 생성
P146,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 계단, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(비포장+오름 탐방로+잔디/계단 구간 접근 제한) 에서 생성
P147,FIX74,mobilityCaveat,(공백),고르지 않은 노면이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(시장 통로+노점/혼잡+단차/노면 불량 가능+휠체어 접근 어려움) 에서 생성
P148,FIX74,mobilityCaveat,(공백),"계단, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(계단 있음+데크/흙길+휠체어 접근 어려움) 에서 생성
P157,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(비포장+농로/마을길+위령비 접근+휠체어 접근 확인 필요) 에서 생성
P158,FIX74,mobilityCaveat,(공백),단차이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장도로+자연석 요철+단차 있음+휠체어 접근 부분가능) 에서 생성
P162,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 모래사장이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해,routeCondition(포장도로+해안 산책로+모래사장 접근 제한+휠체어 접근 부분가능) 에서 생성
P167,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(시멘트길+해안 산책로+인도/차도 구분 없음+휠체어 접근 부분가능) 에서 생성
P168,FIX74,mobilityCaveat,(공백),단차이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장도로+일부 단차 있음+휠체어 접근 가능) 에서 생성
P171,FIX74,mobilityCaveat,(공백),이동 거리가 긴 편입니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장도로+농로/중산간길+오름 구간+장거리+휠체어 접근 어려움) 에서 생성
P174,FIX74,mobilityCaveat,(공백),"단차, 자갈길이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(포장도로+석분/자갈길+돌턱 있음+휠체어 접근 부분가능) 에서 생성
P178,FIX74,mobilityCaveat,(공백),단차이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장도로+시장 통로+일부 턱 있음+휠체어 접근 부분가능) 에서 생성
P182,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오,routeCondition(시멘트길+무장애 관람로+동행보조 필요+휠체어 접근 가능) 에서 생성
P183,FIX74,mobilityCaveat,(공백),"계단, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(숲길+하천 횡단+비포장+계단 있음+휠체어 접근 어려움) 에서 생성
P184,FIX74,mobilityCaveat,(공백),"고르지 않은 노면, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(비포장+오름길+노면 불량+휠체어 접근 어려움) 에서 생성
P185,FIX74,mobilityCaveat,(공백),"계단, 단차이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(단차 있음+계단 있음+휠체어 접근 어려움) 에서 생성
P189,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(비포장+오름길+숲길+휠체어 접근 어려움) 에서 생성
P191,FIX74,mobilityCaveat,(공백),"계단, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(오름길+흙길+계단 있음+휠체어 접근 어려움) 에서 생성
P194,FIX74,mobilityCaveat,(공백),"계단, 단차이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(포장도로+잔디/마당길+계단/턱 있음+화장실 접근 어려움+휠체어 접근 부분) 에서 생성
P195,FIX74,mobilityCaveat,(공백),"계단, 단차, 판석 구간이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함",routeCondition(포장/판석길+계단/단차 있음+휠체어 접근 부분가능+동행보조 필요) 에서 생성
P199,FIX74,mobilityCaveat,(공백),계단이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(계단 있음+동굴 관람로+휠체어 접근 어려움) 에서 생성
P200,FIX74,mobilityCaveat,(공백),계단이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(계단 있음+동굴 관람로+휠체어 접근 어려움) 에서 생성
P201,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(비포장+오름길+숲길+휠체어 접근 어려움) 에서 생성
P202,FIX74,mobilityCaveat,(공백),"계단, 판석 구간이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 포장된 산책로 구간이 있습니다. 방문 전 이동 경로",routeCondition(포장산책로+데크길+계단 있음+판석/돌길+휠체어 접근 부분가능) 에서 생성
P205,FIX74,mobilityCaveat,(공백),계단이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(계단 있음+해안 계단길+만조 주의+휠체어 접근 어려움) 에서 생성
P207,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(비포장+오름길+숲길+휠체어 접근 어려움) 에서 생성
P209,FIX74,mobilityCaveat,(공백),계단이 있습니다. 바닥이 미끄러울 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(돌계단 있음+물가/계곡길+미끄럼 위험 있음+휠체어 접근 어려움) 에서 생성
P211,FIX74,mobilityCaveat,(공백),"계단, 단차이 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오시길 권해 드립니다.",routeCondition(포장도로+진입로 불편+돌바닥+계단/단차 있음+동행보조 필요) 에서 생성
P212,FIX74,mobilityCaveat,(공백),계단이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장도로+실내 1층 전시+2층 카페 계단/엘리베이터 확인 필요+휠체어 접) 에서 생성
P216,FIX74,mobilityCaveat,(공백),"계단, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(비포장+오름길+나무계단 있음+휠체어 접근 어려움) 에서 생성
P219,FIX74,mobilityCaveat,(공백),바닥이 미끄러울 수 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장도로+공원/용천수 주변+물가 단차/미끄럼 가능+휠체어 접근 부분가능) 에서 생성
P220,FIX74,mobilityCaveat,(공백),"단차, 판석 구간이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오시",routeCondition(포장/판석길+단차 있음+동행보조 필요+휠체어 접근 부분가능) 에서 생성
P221,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(실내 전시관+장기 폐쇄+관람 접근 불가) 에서 생성
P223,FIX74,mobilityCaveat,(공백),계단이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(오름길+긴 계단 있음+휠체어 접근 어려움) 에서 생성
P224,FIX74,mobilityCaveat,(공백),"계단, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(오름길+비포장+계단 있음+휠체어 접근 어려움) 에서 생성
P225,FIX74,mobilityCaveat,(공백),계단이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장도로+성지/돌길+계단/단차 가능+휠체어 접근 부분가능) 에서 생성
P228,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 이동 거리가 긴 편입니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(장거리 탐방로+오름길+곶자왈 숲길+비포장+휠체어 접근 어려움) 에서 생성
P230,FIX74,mobilityCaveat,(공백),"계단, 고르지 않은 노면, 판석 구간이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주",routeCondition(포장/판석길+돌길+계단 있음+노면 불량+일부 구간 이용 불가+휠체어 접근) 에서 생성
P231,FIX74,mobilityCaveat,(공백),계단이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 포장된 산책로 구간이 있습니다. 방문 전 이동 경로를 확인해 주,routeCondition(포장 산책로+공원길+계단 있음+비탈길 있음+휠체어 접근 부분가능) 에서 생성
P233,FIX74,mobilityCaveat,(공백),이동 거리가 긴 편입니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장도로+도심 산책로+장거리+휠체어 접근 부분가능) 에서 생성
P234,FIX74,mobilityCaveat,(공백),"계단, 고르지 않은 노면이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(계단 있음+노면 불량+해안 전망/용천수 접근 어려움+휠체어 접근 어려움) 에서 생성
P235,FIX74,mobilityCaveat,(공백),계단이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(시장 통로+포장도로+혼잡 가능+계단 있음+장애인 화장실 접근 부분가능+휠) 에서 생성
P237,FIX74,mobilityCaveat,(공백),단차이 있습니다. 차량이 함께 다니는 길이니 주의해 주세요. 이동에 도움이 필요할 수 있으니 동행자와 함께 오시길 권해 드립니,routeCondition(포장도로+해안/항만 산책로+단차 있음+차량 통행 주의+동행보조 필요) 에서 생성
P238,FIX74,mobilityCaveat,(공백),계단이 있습니다. 바닥이 미끄러울 수 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 포장된 산책로 구간이 있습니다. ,routeCondition(코어네트/데크길+계단 있음+미끄럼 위험 있음+동행보조 필요+휠체어 접근 ) 에서 생성
P239,FIX74,mobilityCaveat,(공백),바닥이 미끄러울 수 있습니다. 차량이 함께 다니는 길이니 주의해 주세요. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전,routeCondition(포장도로+항만/방파제길+차량 통행 주의+물가 미끄럼 위험 있음+휠체어 접) 에서 생성
P240,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(오름길+비포장+숲길+휠체어 접근 어려움) 에서 생성
P241,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 계단이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주,routeCondition(포장도로+추모공간+계단 있음+일부 안내판 접근 불가+휠체어 접근 부분가능) 에서 생성
P243,FIX74,mobilityCaveat,(공백),계단이 있습니다.,routeCondition(실내 전시시설+층간 이동 있음+계단 있음+엘리베이터 확인 필요+운영 확인) 에서 생성
P244,FIX74,mobilityCaveat,(공백),"계단, 모래사장이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(계단 있음+모래/해변+동굴 입구+썰물 접근+휠체어 접근 어려움) 에서 생성
P245,FIX74,mobilityCaveat,(공백),바닥이 미끄러울 수 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장도로+해안도로 인접+포구/방파제길+물가 미끄럼 위험 있음+휠체어 접근) 에서 생성
P246,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장/농로+녹차밭 길+동굴까지 도보 이동+흙길/숲길+휠체어 접근 부분가능) 에서 생성
P247,FIX74,mobilityCaveat,(공백),차량이 함께 다니는 길이니 주의해 주세요. 이동 거리가 긴 편입니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이,routeCondition(포장도로+해안도로+장거리+차량 통행 주의+일부 보행로 불연속+휠체어 접근) 에서 생성
P248,FIX74,mobilityCaveat,(공백),"계단, 단차이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오시길 권",routeCondition(포장도로+보도블럭길+단차 있음+좁은 구간 있음+계단 있음+동행보조 필요+) 에서 생성
P250,FIX74,mobilityCaveat,(공백),"단차, 모래사장이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오시길",routeCondition(포장도로+야자매트/모래길+단차 있음+동행보조 필요+휠체어 접근 부분가능) 에서 생성
P251,FIX74,mobilityCaveat,(공백),바닥이 미끄러울 수 있습니다. 차량이 함께 다니는 길이니 주의해 주세요. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전,routeCondition(포장도로+항만/방파제길+차량 통행 주의+물가 미끄럼 위험 있음+휠체어 접) 에서 생성
P252,FIX74,mobilityCaveat,(공백),모래사장이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장도로+잔디/모래 해변+무단차구간 있음+장애인 화장실 문 협소+휠체어 ) 에서 생성
P253,FIX74,mobilityCaveat,(공백),"계단, 비포장 구간이 있습니다. 이동 거리가 긴 편입니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(섬마을길+장거리 올레길+비포장/포장 혼재+계단 가능+휠체어 접근 어려움) 에서 생성
P255,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(오름길+숲길+비포장+목장길+휠체어 접근 어려움) 에서 생성
P257,FIX74,mobilityCaveat,(공백),계단이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장도로+주차장 인근+계단 있음+해변 진입 어려움+휠체어 접근 부분가능) 에서 생성
P259,FIX74,mobilityCaveat,(공백),바닥이 미끄러울 수 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장도로+해안길+해변/카페 접근+해안 미끄럼 위험 있음+휠체어 접근 부분) 에서 생성
P260,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 이동 거리가 긴 편입니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(등산로+계곡/오름길+비포장+장거리+휠체어 접근 어려움) 에서 생성
P262,FIX74,mobilityCaveat,(공백),계단이 있습니다. 이동 거리가 긴 편입니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(산악 탐방로+장거리+계단/암반길 가능+대피소 구간+휠체어 접근 어려움) 에서 생성
P263,FIX74,mobilityCaveat,(공백),계단이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장도로+문화유산 건물+마당/언덕길+단차/계단 가능+휠체어 접근 부분가능) 에서 생성
P265,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(해안 올레길+좁은 골목/풀길+연대동산+비포장+휠체어 접근 어려움) 에서 생성
