placeId,fix,field,before,after,reason
P878,FIX50,verifyNote,검증완료(2026-07) — 이지제주올레 휠체어 구간 조사 대조,검증완료(2026-07) — 이지제주올레 휠체어 구간 조사 대조 ※ FIX50: 제주올레 공식 코스페이지 「휠체어 가능여부」 ,공식 전수 대조
P878,FIX50,correctionHistory,FIX13: FULL 검증 결과 하향 | FIX24: 올레 휠체어 구간 실측 반영,FIX13: FULL 검증 결과 하향 | FIX24: 올레 휠체어 구간 실측 반영 | FIX50: 공식 휠체어 박스 전수 반영,이력
P884,FIX50,mobilityCaveat,올레 10-1코스는 상동포구에서 가파치안센터까지 4.2km 전 구간을 휠체어로 이동하실 수 있습니다. 다만 공식 휠체어 난이도,올레 코스 전 구간(4.2km)을 휠체어로 이동하실 수 있습니다(공식 휠체어 난이도 상). 시작점은 가파도 상동포구입니다. 공,공식 값으로 안내 문구 재합성 (구간명·거리·난이도·시작점)
P884,FIX50,verifyNote,제주올레 공식 코스정보로 확인(2026-08) — 전 구간 휠체어 이용 가능. 제주올레 공식 휠체어 코스 10개 중 유일한 ',제주올레 공식 코스정보로 확인(2026-08) — 전 구간 휠체어 이용 가능. 제주올레 공식 휠체어 코스 10개 중 유일한 ',공식 전수 대조
P884,FIX50,correctionHistory,"nan | FIX28: Activity 축 모순 해소 | FIX37: 난이도 오기재 정정, UNAVAILABLE→CONDITI","nan | FIX28: Activity 축 모순 해소 | FIX37: 난이도 오기재 정정, UNAVAILABLE→CONDITI",이력
P619,FIX50,mobilityCaveat,휠체어 이용 가능 구간은 '엉알길 입구~자구내포구 입구' 1.1km 구간에 한합니다(구간 난이도 중). 차량 접근 불가. 수월,휠체어 이용 가능 구간은 '엉알길 입구~자구내포구 입구' 1.1km 구간에 한합니다(공식 휠체어 난이도 중). 시작점은 제주시,공식 값으로 안내 문구 재합성 (구간명·거리·난이도·시작점)
P619,FIX50,verifyNote,검증완료(2026-07) — 이지제주올레 휠체어 구간 조사 대조,검증완료(2026-07) — 이지제주올레 휠체어 구간 조사 대조 ※ FIX50: 제주올레 공식 코스페이지 「휠체어 가능여부」 ,공식 전수 대조
P619,FIX50,correctionHistory,nan | FIX24: 올레 휠체어 구간 실측 반영,nan | FIX24: 올레 휠체어 구간 실측 반영 | FIX50: 공식 휠체어 박스 전수 반영,이력
P621,FIX50,wheelchairSection,일성콘도~금능으뜸해변 입구,일성콘도~금능해수욕장,공식 「휠체어 가능여부」 구간명
P621,FIX50,mobilityCaveat,휠체어 이용 가능 구간은 '일성콘도~금능으뜸해변 입구' 2.1km 구간에 한합니다(구간 난이도 중). 차량 접근 불가. 중간 ,휠체어 이용 가능 구간은 '일성콘도~금능해수욕장' 2.1km 구간에 한합니다(공식 휠체어 난이도 중). 시작점은 제주시 한림읍,공식 값으로 안내 문구 재합성 (구간명·거리·난이도·시작점)
P621,FIX50,verifyNote,검증완료(2026-07) — 이지제주올레 휠체어 구간 조사 대조,검증완료(2026-07) — 이지제주올레 휠체어 구간 조사 대조 ※ FIX50: 제주올레 공식 코스페이지 「휠체어 가능여부」 ,공식 전수 대조
P621,FIX50,correctionHistory,nan | FIX24: 올레 휠체어 구간 실측 반영,nan | FIX24: 올레 휠체어 구간 실측 반영 | FIX50: 공식 휠체어 박스 전수 반영,이력
P215,FIX50,wheelchairSection,도두봉 내려오는 길~용연다리,도두봉 내려오는길~용연다리,공식 「휠체어 가능여부」 구간명
P215,FIX50,wheelchairSectionDist,4.4km,5.0km,공식 「휠체어 가능여부」 구간거리
P215,FIX50,mobilityCaveat,휠체어 이용 가능 구간은 '도두봉 내려오는 길~용연다리' 4.4km 구간에 한합니다(구간 난이도 중). 용담해안도로 따라 평이,휠체어 이용 가능 구간은 '도두봉 내려오는길~용연다리' 5.0km 구간에 한합니다(공식 휠체어 난이도 중). 시작점은 제주시 ,공식 값으로 안내 문구 재합성 (구간명·거리·난이도·시작점)
P215,FIX50,verifyNote,검증완료(2026-07) — 이지제주올레 휠체어 구간 조사 대조,검증완료(2026-07) — 이지제주올레 휠체어 구간 조사 대조 ※ FIX50: 제주올레 공식 코스페이지 「휠체어 가능여부」 ,공식 전수 대조
P215,FIX50,correctionHistory,nan | FIX24: 올레 휠체어 구간 실측 반영,nan | FIX24: 올레 휠체어 구간 실측 반영 | FIX50: 공식 휠체어 박스 전수 반영,이력
