placeId,fix,field,before,after,reason
P066,FIX57,waterEntryNote,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. ,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. 휠체어 이용자는 파도에 중심을 잃기 ,BEACH 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P094,FIX57,waterEntryNote,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. ,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. 휠체어 이용자는 파도에 중심을 잃기 ,BEACH 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P099,FIX57,waterEntryNote,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. ,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. 휠체어 이용자는 파도에 중심을 잃기 ,BEACH 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P102,FIX57,waterEntryNote,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. ,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. 휠체어 이용자는 파도에 중심을 잃기 ,BEACH 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P118,FIX57,waterEntryNote,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. ,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. 휠체어 이용자는 파도에 중심을 잃기 ,BEACH 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P125,FIX57,waterEntryNote,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. ,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. 휠체어 이용자는 파도에 중심을 잃기 ,BEACH 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P162,FIX57,waterEntryNote,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. ,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. 휠체어 이용자는 파도에 중심을 잃기 ,BEACH 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P195,FIX57,waterEntryNote,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. ,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. 휠체어 이용자는 파도에 중심을 잃기 ,BEACH 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P250,FIX57,waterEntryNote,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. ,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. 휠체어 이용자는 파도에 중심을 잃기 ,BEACH 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P252,FIX57,waterEntryNote,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. ,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. 휠체어 이용자는 파도에 중심을 잃기 ,BEACH 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P257,FIX57,waterEntryNote,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. ,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. 휠체어 이용자는 파도에 중심을 잃기 ,BEACH 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P287,FIX57,waterEntryNote,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. ,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. 휠체어 이용자는 파도에 중심을 잃기 ,BEACH 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P288,FIX57,waterEntryNote,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. ,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. 휠체어 이용자는 파도에 중심을 잃기 ,BEACH 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P312,FIX57,waterEntryNote,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. ,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. 휠체어 이용자는 파도에 중심을 잃기 ,BEACH 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P341,FIX57,waterEntryNote,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. ,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. 휠체어 이용자는 파도에 중심을 잃기 ,BEACH 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P377,FIX57,waterEntryNote,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. ,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. 휠체어 이용자는 파도에 중심을 잃기 ,BEACH 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P398,FIX57,waterEntryNote,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. ,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. 휠체어 이용자는 파도에 중심을 잃기 ,BEACH 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P440,FIX57,waterEntryNote,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. ,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. 휠체어 이용자는 파도에 중심을 잃기 ,BEACH 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P442,FIX57,waterEntryNote,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. ,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. 휠체어 이용자는 파도에 중심을 잃기 ,BEACH 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P476,FIX57,waterEntryNote,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. ,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. 휠체어 이용자는 파도에 중심을 잃기 ,BEACH 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P510,FIX57,waterEntryNote,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. ,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. 휠체어 이용자는 파도에 중심을 잃기 ,BEACH 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P900,FIX57,waterEntryNote,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. ,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. 휠체어 이용자는 파도에 중심을 잃기 ,BEACH 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P901,FIX57,waterEntryNote,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. ,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. 휠체어 이용자는 파도에 중심을 잃기 ,BEACH 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P904,FIX57,waterEntryNote,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. ,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. 휠체어 이용자는 파도에 중심을 잃기 ,BEACH 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P905,FIX57,waterEntryNote,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. ,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. 휠체어 이용자는 파도에 중심을 잃기 ,BEACH 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P908,FIX57,waterEntryNote,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. ,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. 휠체어 이용자는 파도에 중심을 잃기 ,BEACH 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P909,FIX57,waterEntryNote,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. ,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. 휠체어 이용자는 파도에 중심을 잃기 ,BEACH 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P910,FIX57,waterEntryNote,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. ,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. 휠체어 이용자는 파도에 중심을 잃기 ,BEACH 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P911,FIX57,waterEntryNote,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. ,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. 휠체어 이용자는 파도에 중심을 잃기 ,BEACH 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P912,FIX57,waterEntryNote,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. ,입수하실 경우 반드시 동행자와 함께 수심이 얕은 구역에 머물러 주세요. 휠체어 이용자는 파도에 중심을 잃기 ,BEACH 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P009,FIX57,waterEntryNote,(공백),실내외 시설이 나뉘어 있으니 기상이 나쁜 날에는 실내 이용이 가능한지 미리 확인해 주세요. 체감온도가 33도,WATERPARK 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P1002,FIX57,waterEntryNote,(공백),실내외 시설이 나뉘어 있으니 기상이 나쁜 날에는 실내 이용이 가능한지 미리 확인해 주세요. 체감온도가 33도,WATERPARK 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P024,FIX57,waterEntryNote,(공백),계곡물은 수심을 눈으로 가늠하기 어렵고 바닥이 미끄러우니 발이 닿는 곳에서만 머물러 주세요. 비가 온 뒤에는,VALLEY 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P052,FIX57,waterEntryNote,(공백),계곡물은 수심을 눈으로 가늠하기 어렵고 바닥이 미끄러우니 발이 닿는 곳에서만 머물러 주세요. 비가 온 뒤에는,VALLEY 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P077,FIX57,waterEntryNote,(공백),계곡물은 수심을 눈으로 가늠하기 어렵고 바닥이 미끄러우니 발이 닿는 곳에서만 머물러 주세요. 비가 온 뒤에는,VALLEY 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P128,FIX57,waterEntryNote,(공백),계곡물은 수심을 눈으로 가늠하기 어렵고 바닥이 미끄러우니 발이 닿는 곳에서만 머물러 주세요. 비가 온 뒤에는,VALLEY 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P148,FIX57,waterEntryNote,(공백),계곡물은 수심을 눈으로 가늠하기 어렵고 바닥이 미끄러우니 발이 닿는 곳에서만 머물러 주세요. 비가 온 뒤에는,VALLEY 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P258,FIX57,waterEntryNote,(공백),계곡물은 수심을 눈으로 가늠하기 어렵고 바닥이 미끄러우니 발이 닿는 곳에서만 머물러 주세요. 비가 온 뒤에는,VALLEY 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P364,FIX57,waterEntryNote,(공백),계곡물은 수심을 눈으로 가늠하기 어렵고 바닥이 미끄러우니 발이 닿는 곳에서만 머물러 주세요. 비가 온 뒤에는,VALLEY 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P423,FIX57,waterEntryNote,(공백),계곡물은 수심을 눈으로 가늠하기 어렵고 바닥이 미끄러우니 발이 닿는 곳에서만 머물러 주세요. 비가 온 뒤에는,VALLEY 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P441,FIX57,waterEntryNote,(공백),계곡물은 수심을 눈으로 가늠하기 어렵고 바닥이 미끄러우니 발이 닿는 곳에서만 머물러 주세요. 비가 온 뒤에는,VALLEY 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P603,FIX57,waterEntryNote,(공백),계곡물은 수심을 눈으로 가늠하기 어렵고 바닥이 미끄러우니 발이 닿는 곳에서만 머물러 주세요. 비가 온 뒤에는,VALLEY 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P828,FIX57,waterEntryNote,(공백),계곡물은 수심을 눈으로 가늠하기 어렵고 바닥이 미끄러우니 발이 닿는 곳에서만 머물러 주세요. 비가 온 뒤에는,VALLEY 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P852,FIX57,waterEntryNote,(공백),계곡물은 수심을 눈으로 가늠하기 어렵고 바닥이 미끄러우니 발이 닿는 곳에서만 머물러 주세요. 비가 온 뒤에는,VALLEY 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P853,FIX57,waterEntryNote,(공백),계곡물은 수심을 눈으로 가늠하기 어렵고 바닥이 미끄러우니 발이 닿는 곳에서만 머물러 주세요. 비가 온 뒤에는,VALLEY 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P854,FIX57,waterEntryNote,(공백),계곡물은 수심을 눈으로 가늠하기 어렵고 바닥이 미끄러우니 발이 닿는 곳에서만 머물러 주세요. 비가 온 뒤에는,VALLEY 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
P855,FIX57,waterEntryNote,(공백),계곡물은 수심을 눈으로 가늠하기 어렵고 바닥이 미끄러우니 발이 닿는 곳에서만 머물러 주세요. 비가 온 뒤에는,VALLEY 입수 안내 — 기상 조건·수심 주의 기준 (안전요원·지정 여부는 다루지 않음)
